source,category,definition,title,description,required_mods,nodes_using_definition,is_root_node,cost,required_points,required_spent_points,required_skills,required_exclusions,reward_types,attributes,spell_ids,reward_summary
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_a_modifier_2,Obsidian Skin,"Stone Flesh grants you Obsidian Skin, protecting you from {effect_amplifier} incoming attack for {effect_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_2,spell mrpgc_skill_tree:earth_spec_a_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_a_modifier_3,Obstacle Dripstones,"Terra Circle applies slowness, reducing movement speed by {bonus}, stacking up to {effect_amplifier_cap} times, lasting {effect_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_3,spell mrpgc_skill_tree:earth_spec_a_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_a_modifier_4,Earthquake Concussion,Earthquake reduces offensive attributes by {bonus} for {effect_duration} sec.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_modifier_4,spell mrpgc_skill_tree:earth_spec_a_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_a_passive_1,Earthen Blessing,"Earth spell impacts have {trigger_chance} chance to apply Earthen Blessing effect. Increasing armor by {bonus}, stacking up to {effect_amplifier_cap} times, lasting {effect_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_passive_1,spell mrpgc_skill_tree:earth_spec_a_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_a_passive_2,Difficult Terrain," {trigger_chance} chance upon rolling to leave difficult terrain behind for {cloud_duration} sec, slowing for {effect_duration} sec and dealing {damage} damage to enemies.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_passive_2,spell mrpgc_skill_tree:earth_spec_a_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_a_passive_3,Stone Heart,Earth Spells have {trigger_chance} chance to absorb a huge amount of damage.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_a_passive_3,spell mrpgc_skill_tree:earth_spec_a_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_modifier_1,Earthen Blast,Increases the area of effect of Stone Spear by {bonus}.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_1,spell mrpgc_skill_tree:earth_spec_b_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_modifier_2,Earthbender,"Stone Flesh grants you the Earthbender effect, increasing your earth spell power by {bonus} for {effect_duration} seconds.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_2,spell mrpgc_skill_tree:earth_spec_b_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_modifier_3,Sharp Dripstones,Terra Circle damage is increased by {power_multiplier}.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_3,spell mrpgc_skill_tree:earth_spec_b_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_modifier_4,Magnitude 10,Increases the range of Earthquake by {range_add}.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_modifier_4,spell mrpgc_skill_tree:earth_spec_b_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_passive_1,Serrated Stones,"Earth spell impacts have {trigger_chance} chance to deal additional {damage} damage, if the target has a bad status effect.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_passive_1,spell mrpgc_skill_tree:earth_spec_b_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_passive_2,Seismic Entry," {trigger_chance_1} chance while rolling, to deal {damage} damage and knock up nearby enemies.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_passive_2,spell mrpgc_skill_tree:earth_spec_b_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,earth_spec_b_passive_3,Aftershock,Taking damage has {trigger_chance} chance to deal {damage} to nearby targets.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:earth_spec_b_passive_3,spell mrpgc_skill_tree:earth_spec_b_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_boost,Forcemaster Empowerment,,forcemaster_rpg,0,False,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_speed multiply_base 0.01,,attr minecraft:generic.attack_speed multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_root,Path of the Forcemaster,,forcemaster_rpg,0,False,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_speed multiply_base 0.01,,attr minecraft:generic.attack_speed multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_modifier_1,Extended Stonehand,Increases the amplifier of Stonehand by {stash_amplifier_add}.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_1,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_modifier_2,Pumped Up,Burstcrack increases your attack damage by {bonus} for {effect_duration} seconds.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_2,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_modifier_3,Powerful Belial Smashing,Belial Smashing has {trigger_chance} chance to knock up the target.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_3,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_modifier_4,Powerful Asalraalaikum, Asalraalaikum damage increased by {power_multiplier}.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_modifier_4,spell mrpgc_skill_tree:forcemaster_spec_a_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_passive_1,Blood Fists,"Your melee hits have {trigger_chance} chance, to stack bleeding on the target for {effect_duration} sec.",forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_passive_1,spell mrpgc_skill_tree:forcemaster_spec_a_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_passive_2,Flying Fists,"Upon rolling, attack speed gets increased by {bonus} for {effect_duration} sec.",forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_passive_2,spell mrpgc_skill_tree:forcemaster_spec_a_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_a_passive_3,Sury's Tenacity,"When taking damage below {threshold}, attack & movement speed gets increased by {bonus} and the caster is immune to harmful effects for {effect_duration} sec.",forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_a_passive_3,spell mrpgc_skill_tree:forcemaster_spec_a_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_modifier_1,Arcane Fist,Casting Stonehand deals {damage} damage around the caster.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_1,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_modifier_2,Powerful Burst,Burst Crack deals {critical_chance_bonus} critical chance bonus.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_2,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_modifier_3,Explosive Belial Smashing,"Belial Smashing has {trigger_chance} chance create a arcane explosion, dealing {damage} damage.",forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_3,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_modifier_4,Arcane Regeneration,Reduces the cooldown of Asalraalaikum  by {cooldown_duration_deduct} sec.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_modifier_4,spell mrpgc_skill_tree:forcemaster_spec_b_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_passive_1,Force Release,"Arcane spell impacts have {trigger_chance} chance, to increase spell haste & spell crit chance by {bonus} for {effect_duration} sec. The effect can be stacked {effect_amplifier_cap} times.",forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_passive_1,spell mrpgc_skill_tree:forcemaster_spec_b_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_passive_2,Calm Mind,"Upon rolling, {trigger_chance} chance to slightly reduce active arcane cooldowns.",forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_passive_2,spell mrpgc_skill_tree:forcemaster_spec_b_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,forcemaster_spec_b_passive_3,Sury's Grace,Casting Forcemaster Spells has a {trigger_chance} to increase arcane spell power & spell haste by {bonus} for {effect_duration} sec.,forcemaster_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:forcemaster_spec_b_passive_3,spell mrpgc_skill_tree:forcemaster_spec_b_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_boost,Tundra Hunter Empowerment,,archers_expansion,0,False,1,0,0,1,1,puffish_skills:attribute,spell_power:frost addition 0.2,,attr spell_power:frost addition 0.2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_root,Path of the Tundra Hunter,,archers_expansion,0,False,1,0,0,1,1,puffish_skills:attribute,spell_power:frost addition 0.2,,attr spell_power:frost addition 0.2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_modifier_1,Additional Frozen Shots,You gain {stash_amplifier_add} additional Frozen Shots.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_modifier_1,spell mrpgc_skill_tree:tundra_hunter_spec_a_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_modifier_2,Extra Arctic Shots,Arctic Volley shoots {extra_launch} additional arctic arrows.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_modifier_2,spell mrpgc_skill_tree:tundra_hunter_spec_a_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_modifier_3,Arctic Pact,Frozen Pact has a {trigger_chance} chance to freeze targets solid.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_modifier_3,spell mrpgc_skill_tree:tundra_hunter_spec_a_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_modifier_4,Icicle Crystals,Increases the area of effect of Enchanted Crystal Arrow by {bonus}.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_modifier_4,spell mrpgc_skill_tree:tundra_hunter_spec_a_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_passive_1,Hail,Arrows have a {trigger_chance} chance to launch falling icicles dealing {damage} damage.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_passive_1,spell mrpgc_skill_tree:tundra_hunter_spec_a_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_passive_2,Winter's Cloak,When rolling you have {trigger_chance_1} chance to freeze enemies solid that hit you for {effect_duration} sec.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_passive_2,spell mrpgc_skill_tree:tundra_hunter_spec_a_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_a_passive_3,Icy Rebirth,"When killing targets you have a {trigger_chance_1} chance to spawn icicles on the ground for {cloud_duration}, dealing {damage} damage.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_a_passive_3,spell mrpgc_skill_tree:tundra_hunter_spec_a_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_modifier_1,Frost Stalker,Increases the duration of Frosted by {effect_duration_add} sec.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_modifier_1,spell mrpgc_skill_tree:tundra_hunter_spec_b_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_modifier_2,Arctic Blessing,Reduces the cooldown of Arctic Volley by {cooldown_duration_deduct} sec.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_modifier_2,spell mrpgc_skill_tree:tundra_hunter_spec_b_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_modifier_3,Hunting Instincts,Frozen Pact increases Frost Power and Ranged Damage by {bonus} for {effect_duration} secs.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_modifier_3,spell mrpgc_skill_tree:tundra_hunter_spec_b_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_modifier_4,Deep Crystallized Arrow,Enchanted Crystal Arrow deals {power_multiplier} more damage.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_modifier_4,spell mrpgc_skill_tree:tundra_hunter_spec_b_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_passive_1,Frozen Prey,"If the target is frosted, you heal yourself for {heal} hearts.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_passive_1,spell mrpgc_skill_tree:tundra_hunter_spec_b_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_passive_2,Terrain Mastery,When rolling you have a {trigger_chance} chance to stay immune from harmful effects for {effect_duration} sec.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_passive_2,spell mrpgc_skill_tree:tundra_hunter_spec_b_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,tundra_hunter_spec_b_passive_3,Hunting Fever,"Arrow hits have a {trigger_chance} to apply Hunting Fever, increasing your Movement Speed & Ranged Haste by {bonus} for {effect_duration} sec.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:tundra_hunter_spec_b_passive_3,spell mrpgc_skill_tree:tundra_hunter_spec_b_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_boost,War Archer Empowerment,,archers_expansion,0,False,1,0,0,1,1,puffish_skills:attribute,ranged_weapon:damage multiply_base 0.01,,attr ranged_weapon:damage multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_root,Path of the War Archer,,archers_expansion,0,False,1,0,0,1,1,puffish_skills:attribute,ranged_weapon:damage multiply_base 0.01,,attr ranged_weapon:damage multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_modifier_1,Expanded Smoldering Arrow,Increases the area of effect of Smoldering Arrow by {bonus}.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_modifier_1,spell mrpgc_skill_tree:war_archer_spec_a_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_modifier_2,Flaming Double Shot,Double Shot deals {power_multiplier} more damage and lights enemies on fire.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_modifier_2,spell mrpgc_skill_tree:war_archer_spec_a_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_modifier_3,Explosive Point Blank Shot,"Damaging with Point Blank Shot causes small explosion, hitting enemies within {impact_range} blocks radius, dealing extra {damage} damage.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_modifier_3,spell mrpgc_skill_tree:war_archer_spec_a_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_modifier_4,Combustive Shot,"Pin Down leaves a burning area behind, dealing {damage} damage to enemies, for {cloud_duration} sec.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_modifier_4,spell mrpgc_skill_tree:war_archer_spec_a_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_passive_1,Bombardment,"If the target is on fire, create a explosion dealing {damage} damage.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_passive_1,spell mrpgc_skill_tree:war_archer_spec_a_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_passive_2,Reloading,"When rolling you recharge Smoldering Arrows, you can now stack up to {effect_amplifier_cap} times.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_passive_2,spell mrpgc_skill_tree:war_archer_spec_a_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_a_passive_3,Rapid Fire,{trigger_chance} chance to shoot 4 additional arrows.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_a_passive_3,spell mrpgc_skill_tree:war_archer_spec_a_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_modifier_1,Explosive Push,Increases the knockback of Smoldering Arrow by {knockback_multiply_base}.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_modifier_1,spell mrpgc_skill_tree:war_archer_spec_b_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_modifier_2,Heavy Arrow Tips,Increases the knockback of Double Shot by {knockback_multiply_base}.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_modifier_2,spell mrpgc_skill_tree:war_archer_spec_b_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_modifier_3,Heavy Point Blank Shot,Point Blank Shot has {trigger_chance} chance to stun the target.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_modifier_3,spell mrpgc_skill_tree:war_archer_spec_b_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_modifier_4,Increased Pin Down,Increases the effect duration of Pin Down by {effect_duration_add}.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_modifier_4,spell mrpgc_skill_tree:war_archer_spec_b_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_passive_1,Tower's Watch,Your arrow hits have {trigger_chance} to increase your armor and knockback resistance for {effect_duration} sec.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_passive_1,spell mrpgc_skill_tree:war_archer_spec_b_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_passive_2,Reposition,Rolling has {trigger_chance} chance to clear 1 negative effect.,archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_passive_2,spell mrpgc_skill_tree:war_archer_spec_b_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,war_archer_spec_b_passive_3,Last Stand,"Upon taking damage below {threshold} health you gain Last Stand effect, increasing your size, ranged haste & decreasing incoming damage for {effect_duration} sec.",archers_expansion,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:war_archer_spec_b_passive_3,spell mrpgc_skill_tree:war_archer_spec_b_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_boost,Water Attunement,,elemental_wizards_rpg,0,False,1,0,0,1,1,puffish_skills:attribute,spell_power:water multiply_base 0.01,,attr spell_power:water multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_root,Path of Water,,elemental_wizards_rpg,0,False,1,0,0,1,1,puffish_skills:attribute,spell_power:water multiply_base 0.01,,attr spell_power:water multiply_base 0.01
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_modifier_1,Strong Water Whip,Water Whip deals {knockback_multiply_base} more knockback.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_modifier_1,spell mrpgc_skill_tree:water_spec_a_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_modifier_2,Bubble Pop,Bubble Beam's healing & damage is increased by by {power_multiplier}.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_modifier_2,spell mrpgc_skill_tree:water_spec_a_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_modifier_3,Holy Water Spring,Springwater removes {effect_amplifier} negative effect from allies and deals extra {damage} damage to undead.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_modifier_3,spell mrpgc_skill_tree:water_spec_a_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_modifier_4,Hydro Boost,Hydro Beam increases the movement speed of allies by {bonus} for {effect_duration} seconds.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_modifier_4,spell mrpgc_skill_tree:water_spec_a_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_passive_1,Hydration,Healing spells applies Hydration regenerating health for {effect_duration} sec.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_passive_1,spell mrpgc_skill_tree:water_spec_a_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_passive_2,Soothing Mist,"{trigger_chance} chance upon rolling to leave Soothing Mist behind for {cloud_duration} sec, cleansing negative conditions.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_passive_2,spell mrpgc_skill_tree:water_spec_a_passive_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_a_passive_3,Calming Flow,"Water Spell Hits and heals have {trigger_chance_1} chance to enter in a calming flow, reducing active water spell cooldowns while casting spells for a {stash_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_a_passive_3,spell mrpgc_skill_tree:water_spec_a_passive_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_b_modifier_1,Splish Splash,Water Whip deals {damage} damage around the target.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_b_modifier_1,spell mrpgc_skill_tree:water_spec_b_modifier_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_b_modifier_2,Persistant Bubbles,Bubble Beam hits have {trigger_chance} to decrease the movement- & attackspeed by {bonus} for {effect_duration} seconds.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_b_modifier_2,spell mrpgc_skill_tree:water_spec_b_modifier_2
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_b_modifier_3,Bubbling Spring,"Springwater leaves a bubbling area behind, dealing {damage} damage to enemies, for {cloud_duration} sec.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_b_modifier_3,spell mrpgc_skill_tree:water_spec_b_modifier_3
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_b_modifier_4,High Water Pressure,Hydro Beam has {trigger_chance} chance to stun the target.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_b_modifier_4,spell mrpgc_skill_tree:water_spec_b_modifier_4
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_b_passive_1,Second Wave,Water Spells have {trigger_chance} to knock the target back.,elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_b_passive_1,spell mrpgc_skill_tree:water_spec_b_passive_1
mrpgc definitions only,mrpgc_skill_tree:skill_tree_rpgs,water_spec_b_passive_2,Splashdown,"While rolling, you knockback nearby enemies.",elemental_wizards_rpg,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,mrpgc_skill_tree:water_spec_b_passive_2,spell mrpgc_skill_tree:water_spec_b_passive_2
